timestamp, temperature, humidity
2023-11-21T06:06:00, 20.40, 54.20
2023-11-21T06:07:00, 20.40, 54.30
2023-11-21T06:08:00, 20.40, 54.20
2023-11-21T06:09:00, 20.40, 54.20
2023-11-21T06:10:00, 20.50, 54.20
2023-11-21T06:11:00, 20.50, 54.00
2023-11-21T06:12:00, 20.50, 54.00
2023-11-21T06:13:00, 20.50, 53.90
2023-11-21T06:14:00, 20.50, 54.10
2023-11-21T06:15:00, 20.40, 53.90
2023-11-21T06:16:00, 20.40, 53.90
2023-11-21T06:17:00, 20.40, 53.80
2023-11-21T06:18:00, 20.40, 53.80
2023-11-21T06:19:00, 20.40, 53.80
2023-11-21T06:20:00, 20.40, 53.80
2023-11-21T06:21:00, 20.40, 54.10
2023-11-21T06:22:00, 20.50, 54.00
2023-11-21T06:23:00, 20.50, 53.50
2023-11-21T06:25:00, 20.60, 53.50
2023-11-21T06:26:00, 20.60, 53.40
2023-11-21T06:27:00, 20.60, 53.40
2023-11-21T06:28:00, 20.60, 53.20
2023-11-21T06:29:00, 20.60, 53.20
2023-11-21T06:30:00, 20.50, 53.30
2023-11-21T06:31:00, 20.60, 53.60
2023-11-21T06:32:00, 20.40, 53.80
2023-11-21T06:33:00, 20.40, 54.10
2023-11-21T06:34:00, 20.30, 54.20
2023-11-21T06:35:00, 20.30, 54.20
2023-11-21T06:36:00, 20.20, 54.10
2023-11-21T06:37:00, 20.20, 54.20
2023-11-21T06:38:00, 20.30, 54.20
2023-11-21T06:39:00, 20.30, 54.20
2023-11-21T06:40:00, 20.20, 54.20
2023-11-21T06:41:00, 20.20, 54.60
2023-11-21T06:42:00, 20.20, 54.10
2023-11-21T06:43:00, 20.20, 54.30
2023-11-21T06:44:00, 20.10, 54.40
2023-11-21T06:45:00, 20.20, 54.40
2023-11-21T06:46:00, 20.30, 54.20
2023-11-21T06:47:00, 20.20, 54.20
2023-11-21T06:48:00, 20.30, 54.00
2023-11-21T06:49:00, 20.20, 53.90
2023-11-21T06:50:00, 20.30, 54.00
2023-11-21T06:51:00, 20.20, 54.10
2023-11-21T06:52:00, 20.30, 53.80
2023-11-21T06:53:00, 20.30, 53.70
2023-11-21T06:54:00, 20.40, 53.50
2023-11-21T06:55:00, 20.40, 53.40
2023-11-21T06:56:00, 20.40, 53.50
2023-11-21T06:57:00, 20.50, 53.30
2023-11-21T06:58:00, 20.50, 53.00
2023-11-21T06:59:00, 20.50, 53.10
2023-11-21T07:00:00, 20.50, 53.10
2023-11-21T07:01:00, 20.30, 53.50
2023-11-21T07:02:00, 20.10, 54.40
2023-11-21T07:03:00, 19.90, 54.80
2023-11-21T07:04:00, 19.90, 54.80
2023-11-21T07:05:00, 19.80, 55.20
2023-11-21T07:06:00, 19.70, 55.40
2023-11-21T07:07:00, 19.70, 55.40
2023-11-21T07:08:00, 19.70, 55.60
2023-11-21T07:09:00, 19.60, 55.70
2023-11-21T07:10:00, 19.60, 55.20
2023-11-21T07:11:00, 19.30, 56.10
2023-11-21T07:12:00, 19.20, 56.90
2023-11-21T07:13:00, 19.10, 56.80
2023-11-21T07:14:00, 19.10, 57.40
2023-11-21T07:15:00, 19.00, 56.80
2023-11-21T07:17:00, 19.00, 58.60
2023-11-21T07:18:00, 19.00, 59.00
2023-11-21T07:19:00, 19.00, 59.10
2023-11-21T07:20:00, 19.00, 60.10
2023-11-21T07:21:00, 19.10, 60.00
2023-11-21T07:22:00, 19.10, 59.70
2023-11-21T07:23:00, 19.20, 60.00
2023-11-21T07:24:00, 19.20, 60.20
2023-11-21T07:25:00, 19.20, 60.10
2023-11-21T07:26:00, 19.30, 60.00
2023-11-21T07:27:00, 19.30, 59.80
2023-11-21T07:28:00, 19.30, 60.00
2023-11-21T07:29:00, 19.30, 59.20
2023-11-21T07:30:00, 19.20, 58.80
2023-11-21T07:31:00, 19.20, 59.50
2023-11-21T07:32:00, 19.20, 59.90
2023-11-21T07:33:00, 19.20, 61.10
2023-11-21T07:34:00, 19.40, 61.40
2023-11-21T07:35:00, 19.40, 61.90
2023-11-21T07:36:00, 19.50, 61.60
2023-11-21T07:37:00, 19.50, 61.80
2023-11-21T07:38:00, 19.50, 61.90
2023-11-21T07:39:00, 19.60, 61.60
2023-11-21T07:40:00, 19.80, 61.40
2023-11-21T07:41:00, 20.30, 60.00
2023-11-21T07:42:00, 20.60, 58.00
2023-11-21T07:43:00, 20.50, 57.30
2023-11-21T07:44:00, 20.40, 58.20
2023-11-21T07:45:00, 20.20, 56.80
2023-11-21T07:46:00, 20.00, 58.00
2023-11-21T07:47:00, 20.00, 58.10
2023-11-21T07:48:00, 20.00, 58.70
2023-11-21T07:49:00, 19.90, 57.40
2023-11-21T07:50:00, 19.80, 59.20
2023-11-21T07:51:00, 19.80, 59.00
2023-11-21T07:52:00, 19.80, 60.10
2023-11-21T07:53:00, 20.00, 58.90
2023-11-21T07:54:00, 19.90, 58.80
2023-11-21T07:55:00, 19.90, 58.50
2023-11-21T07:56:00, 19.90, 57.40
2023-11-21T07:57:00, 19.80, 58.60
2023-11-21T07:58:00, 19.70, 59.00
2023-11-21T07:59:00, 19.70, 58.70
2023-11-21T08:00:00, 19.60, 58.40
2023-11-21T08:01:00, 19.60, 58.50
2023-11-21T08:02:00, 19.50, 57.20
2023-11-21T08:03:00, 19.60, 57.90
2023-11-21T08:04:00, 19.60, 57.60
2023-11-21T08:05:00, 19.50, 57.80
2023-11-21T08:06:00, 19.50, 57.00
2023-11-21T08:07:00, 19.60, 57.30
2023-11-21T08:08:00, 19.50, 57.90
2023-11-21T08:10:00, 19.60, 57.40
2023-11-21T08:11:00, 19.60, 57.20
2023-11-21T08:12:00, 19.60, 57.00
2023-11-21T08:13:00, 19.60, 57.30
2023-11-21T08:14:00, 19.60, 56.70
2023-11-21T08:15:00, 19.60, 56.40
2023-11-21T08:16:00, 19.60, 56.90
2023-11-21T08:17:00, 19.60, 56.90
2023-11-21T08:18:00, 19.60, 56.20
2023-11-21T08:19:00, 19.60, 56.80
2023-11-21T08:20:00, 19.60, 56.30
2023-11-21T08:21:00, 19.60, 55.90
2023-11-21T08:22:00, 19.60, 55.30
2023-11-21T08:23:00, 19.60, 56.30
2023-11-21T08:24:00, 19.60, 55.90
2023-11-21T08:25:00, 19.60, 54.70
2023-11-21T08:26:00, 19.50, 55.70
2023-11-21T08:27:00, 19.60, 55.80
2023-11-21T08:28:00, 19.60, 55.60
2023-11-21T08:29:00, 19.70, 55.50
2023-11-21T08:30:00, 19.70, 54.60
2023-11-21T08:31:00, 19.80, 55.10
2023-11-21T08:32:00, 19.80, 54.50
2023-11-21T08:33:00, 19.90, 54.40
2023-11-21T08:34:00, 19.90, 54.40
2023-11-21T08:35:00, 19.90, 54.00
2023-11-21T08:36:00, 20.00, 54.10
2023-11-21T08:37:00, 20.10, 54.10
2023-11-21T08:38:00, 20.30, 53.50
2023-11-21T08:39:00, 20.40, 52.80
2023-11-21T08:40:00, 20.60, 52.60
2023-11-21T08:41:00, 20.70, 52.50
2023-11-21T08:42:00, 20.80, 51.70
2023-11-21T08:43:00, 21.00, 51.30
2023-11-21T08:44:00, 21.10, 50.70
2023-11-21T08:45:00, 21.10, 50.60
2023-11-21T08:46:00, 21.20, 50.70
2023-11-21T08:47:00, 21.30, 50.70
2023-11-21T08:48:00, 21.40, 50.40
2023-11-21T08:49:00, 21.50, 49.80
2023-11-21T08:50:00, 21.50, 49.80
2023-11-21T08:51:00, 21.60, 49.10
2023-11-21T08:52:00, 21.60, 49.20
2023-11-21T08:53:00, 21.70, 49.40
2023-11-21T08:54:00, 21.70, 48.80
2023-11-21T08:56:00, 21.80, 49.00
2023-11-21T08:57:00, 21.80, 48.90
2023-11-21T08:58:00, 21.90, 48.50
2023-11-21T08:59:00, 21.90, 48.60
2023-11-21T09:00:00, 22.00, 47.80
2023-11-21T09:01:00, 22.00, 47.70
2023-11-21T09:02:00, 22.10, 47.70
2023-11-21T09:03:00, 22.10, 47.60
2023-11-21T09:04:00, 22.20, 47.40
2023-11-21T09:05:00, 22.20, 47.50
2023-11-21T09:06:00, 22.30, 47.30
2023-11-21T09:07:00, 22.30, 47.00
2023-11-21T09:08:00, 22.30, 47.20
2023-11-21T09:09:00, 22.40, 47.00
2023-11-21T09:10:00, 22.50, 46.50
2023-11-21T09:11:00, 22.50, 46.70
2023-11-21T09:12:00, 22.60, 46.30
2023-11-21T09:13:00, 22.60, 46.60
2023-11-21T09:14:00, 22.70, 46.20
2023-11-21T09:15:00, 22.70, 45.90
2023-11-21T09:16:00, 22.80, 45.50
2023-11-21T09:17:00, 22.80, 45.50
2023-11-21T09:18:00, 22.80, 45.60
2023-11-21T09:19:00, 22.90, 45.60
2023-11-21T09:20:00, 22.90, 45.50
2023-11-21T09:21:00, 22.90, 45.40
2023-11-21T09:22:00, 23.00, 45.10
2023-11-21T09:23:00, 23.00, 45.20
2023-11-21T09:24:00, 23.10, 44.40
2023-11-21T09:25:00, 23.10, 44.80
2023-11-21T09:26:00, 23.20, 44.20
2023-11-21T09:27:00, 23.20, 44.40
2023-11-21T09:28:00, 23.20, 44.50
2023-11-21T09:29:00, 23.30, 44.50
2023-11-21T09:30:00, 23.30, 44.30
2023-11-21T09:31:00, 23.30, 44.50
2023-11-21T09:32:00, 23.30, 44.30
2023-11-21T09:33:00, 23.40, 44.30
2023-11-21T09:34:00, 23.40, 43.70
2023-11-21T09:35:00, 23.50, 44.20
2023-11-21T09:36:00, 23.50, 44.00
2023-11-21T09:37:00, 23.50, 43.90
2023-11-21T09:38:00, 23.60, 43.90
2023-11-21T09:39:00, 23.60, 43.80
2023-11-21T09:40:00, 23.70, 43.70
2023-11-21T09:41:00, 23.70, 43.80
2023-11-21T09:42:00, 23.70, 43.80
2023-11-21T09:44:00, 23.70, 43.30
2023-11-21T09:45:00, 23.70, 43.50
2023-11-21T09:46:00, 23.80, 43.30
2023-11-21T09:47:00, 23.80, 43.30
2023-11-21T09:48:00, 23.90, 43.10
2023-11-21T09:49:00, 23.90, 43.20
2023-11-21T09:50:00, 23.90, 43.10
2023-11-21T09:51:00, 24.00, 42.80
2023-11-21T09:52:00, 24.00, 42.80
2023-11-21T09:53:00, 24.10, 42.80
2023-11-21T09:54:00, 24.10, 42.80
2023-11-21T09:55:00, 24.10, 42.70
2023-11-21T09:56:00, 24.10, 42.70
2023-11-21T09:57:00, 24.20, 42.40
2023-11-21T09:58:00, 24.20, 42.30
2023-11-21T09:59:00, 24.30, 42.10
2023-11-21T10:00:00, 24.30, 42.30
2023-11-21T10:01:00, 24.40, 42.20
2023-11-21T10:02:00, 24.40, 42.30
2023-11-21T10:03:00, 24.40, 42.10
2023-11-21T10:04:00, 24.50, 42.00
2023-11-21T10:05:00, 24.50, 42.00
2023-11-21T10:06:00, 24.60, 41.80
2023-11-21T10:07:00, 24.60, 41.30
2023-11-21T10:08:00, 24.60, 41.70
2023-11-21T10:09:00, 24.70, 41.40
2023-11-21T10:10:00, 24.70, 41.40
2023-11-21T10:11:00, 24.70, 41.50
2023-11-21T10:12:00, 24.80, 41.00
2023-11-21T10:13:00, 24.80, 41.20
2023-11-21T10:14:00, 24.90, 40.90
2023-11-21T10:15:00, 24.90, 40.70
2023-11-21T10:16:00, 24.90, 40.60
2023-11-21T10:17:00, 24.90, 41.00
2023-11-21T10:18:00, 25.00, 40.80
2023-11-21T10:19:00, 25.00, 40.70
2023-11-21T10:20:00, 25.00, 40.50
2023-11-21T10:21:00, 25.10, 40.60
2023-11-21T10:22:00, 25.10, 40.40
2023-11-21T10:23:00, 25.10, 40.50
2023-11-21T10:24:00, 25.20, 40.40
2023-11-21T10:25:00, 25.20, 40.10
2023-11-21T10:26:00, 25.20, 40.30
2023-11-21T10:27:00, 25.20, 40.20
2023-11-21T10:28:00, 25.20, 40.30
2023-11-21T10:29:00, 25.30, 40.30
2023-11-21T10:30:00, 25.30, 40.20
2023-11-21T10:31:00, 25.30, 40.10
2023-11-21T10:32:00, 25.40, 40.00
2023-11-21T10:34:00, 25.40, 39.80
2023-11-21T10:35:00, 25.40, 40.00
2023-11-21T10:36:00, 25.40, 39.80
2023-11-21T10:37:00, 25.40, 40.00
2023-11-21T10:38:00, 25.50, 39.80
2023-11-21T10:39:00, 25.50, 39.70
2023-11-21T10:40:00, 25.50, 39.60
2023-11-21T10:41:00, 25.50, 39.70
2023-11-21T10:42:00, 25.60, 39.80
2023-11-21T10:43:00, 25.60, 39.60
2023-11-21T10:44:00, 25.60, 39.70
2023-11-21T10:45:00, 25.60, 39.50
2023-11-21T10:46:00, 25.60, 39.80
2023-11-21T10:47:00, 25.60, 39.70
2023-11-21T10:48:00, 25.60, 39.50
2023-11-21T10:49:00, 25.60, 39.70
2023-11-21T10:50:00, 25.60, 39.60
2023-11-21T10:51:00, 25.60, 39.70
2023-11-21T10:52:00, 25.60, 39.60
2023-11-21T10:53:00, 25.70, 39.70
2023-11-21T10:54:00, 25.70, 39.70
2023-11-21T10:55:00, 25.60, 39.80
2023-11-21T10:56:00, 25.60, 39.70
2023-11-21T10:57:00, 25.60, 39.90
2023-11-21T10:58:00, 25.60, 39.90
2023-11-21T10:59:00, 25.60, 39.90
2023-11-21T11:00:00, 25.70, 39.90
2023-11-21T11:01:00, 25.70, 39.80
2023-11-21T11:02:00, 25.70, 39.70
2023-11-21T11:03:00, 25.70, 40.00
2023-11-21T11:04:00, 25.70, 39.90
2023-11-21T11:05:00, 25.70, 40.00
2023-11-21T11:06:00, 25.70, 40.00
2023-11-21T11:07:00, 25.70, 39.90
2023-11-21T11:08:00, 25.80, 39.90
2023-11-21T11:09:00, 25.80, 39.80
2023-11-21T11:10:00, 25.80, 39.90
2023-11-21T11:11:00, 25.80, 39.90
2023-11-21T11:12:00, 25.80, 39.70
2023-11-21T11:13:00, 25.90, 39.40
2023-11-21T11:14:00, 25.90, 40.00
2023-11-21T11:15:00, 25.90, 39.90
2023-11-21T11:16:00, 25.90, 39.80
2023-11-21T11:17:00, 25.90, 39.60
2023-11-21T11:18:00, 25.90, 39.70
2023-11-21T11:19:00, 25.90, 39.80
2023-11-21T11:20:00, 26.00, 39.80
2023-11-21T11:21:00, 26.00, 39.50
2023-11-21T11:23:00, 26.00, 39.70
2023-11-21T11:24:00, 26.00, 39.60
2023-11-21T11:25:00, 26.00, 39.30
2023-11-21T11:26:00, 26.10, 39.70
2023-11-21T11:27:00, 26.10, 39.70
2023-11-21T11:28:00, 26.00, 39.60
2023-11-21T11:29:00, 26.10, 39.40
2023-11-21T11:30:00, 26.10, 39.40
2023-11-21T11:31:00, 26.20, 39.40
2023-11-21T11:32:00, 26.20, 39.40
2023-11-21T11:33:00, 26.20, 39.30
2023-11-21T11:34:00, 26.30, 39.20
2023-11-21T11:35:00, 26.30, 39.30
2023-11-21T11:36:00, 26.30, 39.30
2023-11-21T11:37:00, 26.30, 39.30
2023-11-21T11:38:00, 26.30, 39.30
2023-11-21T11:39:00, 26.30, 39.40
2023-11-21T11:40:00, 26.40, 39.30
2023-11-21T11:41:00, 26.40, 39.30
2023-11-21T11:42:00, 26.40, 39.20
2023-11-21T11:43:00, 26.40, 39.30
2023-11-21T11:44:00, 26.50, 39.10
2023-11-21T11:45:00, 26.50, 39.20
2023-11-21T11:46:00, 26.40, 39.20
2023-11-21T11:47:00, 26.40, 38.90
2023-11-21T11:48:00, 26.40, 38.80
2023-11-21T11:49:00, 26.50, 38.80
2023-11-21T11:50:00, 26.50, 38.80
2023-11-21T11:51:00, 26.50, 39.00
2023-11-21T11:52:00, 26.50, 38.80
2023-11-21T11:53:00, 26.60, 38.70
2023-11-21T11:54:00, 26.60, 38.80
2023-11-21T11:55:00, 26.60, 38.80
2023-11-21T11:56:00, 26.60, 38.80
2023-11-21T11:57:00, 26.60, 38.70
2023-11-21T11:58:00, 26.60, 38.60
2023-11-21T11:59:00, 26.60, 38.50
2023-11-21T12:00:00, 26.70, 38.60
2023-11-21T12:01:00, 26.60, 38.60
2023-11-21T12:02:00, 26.70, 38.60
2023-11-21T12:03:00, 26.70, 38.40
2023-11-21T12:04:00, 26.70, 38.60
2023-11-21T12:05:00, 26.70, 38.70
2023-11-21T12:06:00, 26.70, 39.00
2023-11-21T12:07:00, 26.70, 38.80
2023-11-21T12:08:00, 26.70, 39.00
2023-11-21T12:09:00, 26.70, 39.00
2023-11-21T12:11:00, 26.60, 39.00
2023-11-21T12:12:00, 26.60, 39.20
2023-11-21T12:13:00, 26.60, 39.00
2023-11-21T12:14:00, 26.70, 38.90
2023-11-21T12:15:00, 26.70, 39.00
2023-11-21T12:16:00, 26.70, 38.90
2023-11-21T12:17:00, 26.70, 39.00
2023-11-21T12:18:00, 26.70, 39.10
2023-11-21T12:19:00, 26.70, 39.00
2023-11-21T12:20:00, 26.80, 38.90
2023-11-21T12:21:00, 26.80, 38.90
2023-11-21T12:22:00, 26.80, 38.70
2023-11-21T12:23:00, 26.80, 38.70
2023-11-21T12:24:00, 26.80, 38.70
2023-11-21T12:25:00, 26.90, 38.40
2023-11-21T12:26:00, 26.90, 38.50
2023-11-21T12:27:00, 26.90, 38.30
2023-11-21T12:28:00, 26.90, 38.70
2023-11-21T12:29:00, 26.90, 38.40
2023-11-21T12:30:00, 26.90, 38.30
2023-11-21T12:31:00, 26.90, 38.20
2023-11-21T12:32:00, 27.00, 38.20
2023-11-21T12:33:00, 26.90, 38.40
2023-11-21T12:34:00, 27.00, 38.20
2023-11-21T12:35:00, 26.90, 38.30
2023-11-21T12:36:00, 26.90, 38.20
2023-11-21T12:37:00, 26.90, 38.30
2023-11-21T12:38:00, 26.90, 38.20
2023-11-21T12:39:00, 26.90, 38.30
2023-11-21T12:40:00, 26.90, 38.30
2023-11-21T12:41:00, 26.90, 38.40
2023-11-21T12:42:00, 26.90, 38.30
2023-11-21T12:43:00, 26.80, 38.70
2023-11-21T12:44:00, 26.80, 38.60
2023-11-21T12:45:00, 26.80, 38.40
2023-11-21T12:46:00, 26.90, 38.20
2023-11-21T12:47:00, 26.90, 38.50
2023-11-21T12:48:00, 26.90, 38.70
2023-11-21T12:49:00, 26.80, 38.60
2023-11-21T12:50:00, 26.80, 38.60
2023-11-21T12:51:00, 26.80, 38.50
2023-11-21T12:52:00, 26.80, 38.70
2023-11-21T12:53:00, 26.70, 38.80
2023-11-21T12:54:00, 26.80, 38.80
2023-11-21T12:55:00, 26.80, 38.60
2023-11-21T12:56:00, 26.80, 38.70
2023-11-21T12:57:00, 26.80, 38.80
2023-11-21T12:58:00, 26.80, 38.80
2023-11-21T12:59:00, 26.80, 38.70
2023-11-21T13:00:00, 26.80, 38.60
2023-11-21T13:01:00, 26.90, 38.60
2023-11-21T13:03:00, 27.00, 38.50
2023-11-21T13:04:00, 27.00, 38.40
2023-11-21T13:05:00, 27.00, 38.40
2023-11-21T13:06:00, 27.00, 38.50
2023-11-21T13:07:00, 27.00, 38.50
2023-11-21T13:08:00, 27.00, 38.50
2023-11-21T13:09:00, 27.00, 38.40
2023-11-21T13:10:00, 27.00, 38.50
2023-11-21T13:11:00, 27.10, 38.70
2023-11-21T13:12:00, 27.10, 38.50
2023-11-21T13:13:00, 27.10, 38.30
2023-11-21T13:14:00, 27.10, 38.30
2023-11-21T13:15:00, 27.10, 38.40
2023-11-21T13:16:00, 27.00, 38.60
2023-11-21T13:17:00, 27.00, 38.60
2023-11-21T13:18:00, 27.00, 38.70
2023-11-21T13:19:00, 27.00, 38.70
2023-11-21T13:20:00, 27.00, 38.70
2023-11-21T13:21:00, 27.00, 38.60
2023-11-21T13:22:00, 27.00, 38.80
2023-11-21T13:23:00, 27.00, 38.50
2023-11-21T13:24:00, 27.00, 38.90
2023-11-21T13:25:00, 27.00, 38.80
2023-11-21T13:26:00, 26.90, 38.90
2023-11-21T13:27:00, 26.90, 39.00
2023-11-21T13:28:00, 26.90, 38.80
2023-11-21T13:29:00, 26.90, 38.90
2023-11-21T13:30:00, 26.90, 38.90
2023-11-21T13:31:00, 26.90, 39.00
2023-11-21T13:32:00, 26.90, 39.10
2023-11-21T13:33:00, 26.80, 39.20
2023-11-21T13:34:00, 26.90, 39.00
2023-11-21T13:35:00, 26.90, 39.10
2023-11-21T13:36:00, 27.00, 39.00
2023-11-21T13:37:00, 26.90, 39.00
2023-11-21T13:38:00, 27.00, 39.00
2023-11-21T13:39:00, 27.00, 38.90
2023-11-21T13:40:00, 27.00, 39.00
2023-11-21T13:41:00, 27.10, 38.80
2023-11-21T13:42:00, 27.00, 39.00
2023-11-21T13:43:00, 27.10, 38.80
2023-11-21T13:44:00, 27.10, 38.90
2023-11-21T13:45:00, 27.10, 38.90
2023-11-21T13:46:00, 27.10, 38.80
2023-11-21T13:47:00, 27.10, 39.00
2023-11-21T13:48:00, 27.10, 38.80
2023-11-21T13:49:00, 27.10, 38.80
2023-11-21T13:50:00, 27.20, 38.70
2023-11-21T13:51:00, 27.20, 38.90
2023-11-21T13:52:00, 27.20, 38.80
2023-11-21T13:53:00, 27.20, 38.70
2023-11-21T13:54:00, 27.20, 38.70
2023-11-21T13:55:00, 27.20, 38.70
2023-11-21T13:56:00, 27.20, 38.70
2023-11-21T13:57:00, 27.20, 38.70
2023-11-21T13:58:00, 27.20, 38.70
2023-11-21T13:59:00, 27.20, 38.80
2023-11-21T14:00:00, 27.20, 38.90
2023-11-21T14:01:00, 27.20, 38.90
2023-11-21T14:02:00, 27.20, 38.80
2023-11-21T14:03:00, 27.20, 38.80
2023-11-21T14:05:00, 27.10, 38.80
2023-11-21T14:06:00, 27.10, 38.90
2023-11-21T14:07:00, 27.10, 39.10
2023-11-21T14:08:00, 27.20, 38.80
2023-11-21T14:09:00, 27.10, 38.80
2023-11-21T14:10:00, 27.10, 38.80
2023-11-21T14:11:00, 27.10, 39.00
2023-11-21T14:12:00, 27.10, 38.90
2023-11-21T14:13:00, 27.10, 38.90
2023-11-21T14:14:00, 27.10, 38.90
2023-11-21T14:15:00, 27.10, 38.90
2023-11-21T14:16:00, 27.10, 38.80
2023-11-21T14:17:00, 27.20, 39.00
2023-11-21T14:18:00, 27.20, 39.10
2023-11-21T14:19:00, 27.20, 39.10
2023-11-21T14:20:00, 27.20, 39.10
2023-11-21T14:21:00, 27.20, 39.10
2023-11-21T14:22:00, 27.20, 39.00
2023-11-21T14:23:00, 27.20, 39.00
2023-11-21T14:24:00, 27.20, 39.00
2023-11-21T14:25:00, 27.20, 39.10
2023-11-21T14:26:00, 27.20, 39.00
2023-11-21T14:27:00, 27.20, 39.00
2023-11-21T14:28:00, 27.20, 38.90
2023-11-21T14:29:00, 27.20, 38.90
2023-11-21T14:30:00, 27.20, 39.00
2023-11-21T14:31:00, 27.20, 39.10
2023-11-21T14:32:00, 27.20, 39.10
2023-11-21T14:33:00, 27.20, 39.00
2023-11-21T14:34:00, 27.20, 39.00
2023-11-21T14:35:00, 27.10, 39.00
2023-11-21T14:36:00, 27.10, 39.10
2023-11-21T14:37:00, 27.10, 39.10
2023-11-21T14:38:00, 27.10, 39.30
2023-11-21T14:39:00, 27.10, 39.20
2023-11-21T14:40:00, 27.10, 39.20
2023-11-21T14:41:00, 27.10, 39.30
2023-11-21T14:42:00, 27.00, 39.30
2023-11-21T14:43:00, 27.00, 39.40
2023-11-21T14:44:00, 27.00, 39.30
2023-11-21T14:45:00, 27.00, 39.30
2023-11-21T14:46:00, 27.00, 39.30
2023-11-21T14:48:00, 26.90, 39.40
2023-11-21T14:49:00, 27.00, 39.40
2023-11-21T14:50:00, 26.90, 39.40
2023-11-21T14:51:00, 26.90, 39.40
2023-11-21T14:52:00, 26.90, 39.70
2023-11-21T14:53:00, 26.90, 39.70
2023-11-21T14:54:00, 26.90, 39.60
2023-11-21T14:55:00, 26.80, 39.60
2023-11-21T14:56:00, 26.80, 39.70
2023-11-21T14:57:00, 26.80, 39.80
2023-11-21T14:58:00, 26.80, 39.70
2023-11-21T14:59:00, 26.80, 39.80
2023-11-21T15:00:00, 26.80, 39.80
2023-11-21T15:01:00, 26.70, 39.90
2023-11-21T15:02:00, 26.70, 39.70
2023-11-21T15:03:00, 26.70, 39.80
2023-11-21T15:04:00, 26.70, 39.80
2023-11-21T15:05:00, 26.80, 39.70
2023-11-21T15:06:00, 26.70, 39.70
2023-11-21T15:07:00, 26.70, 39.80
2023-11-21T15:08:00, 26.70, 39.80
2023-11-21T15:09:00, 26.60, 39.90
2023-11-21T15:10:00, 26.60, 39.90
2023-11-21T15:11:00, 26.50, 40.20
2023-11-21T15:12:00, 26.50, 40.20
2023-11-21T15:13:00, 26.50, 40.10
2023-11-21T15:14:00, 26.40, 40.10
2023-11-21T15:15:00, 26.40, 40.10
2023-11-21T15:16:00, 26.40, 40.40
2023-11-21T15:17:00, 26.30, 40.30
2023-11-21T15:18:00, 26.30, 40.30
2023-11-21T15:19:00, 26.30, 40.20
2023-11-21T15:20:00, 26.30, 40.30
2023-11-21T15:21:00, 26.30, 40.40
2023-11-21T15:22:00, 26.20, 40.50
2023-11-21T15:23:00, 26.20, 40.40
2023-11-21T15:24:00, 26.10, 40.50
2023-11-21T15:25:00, 26.10, 40.50
2023-11-21T15:26:00, 26.10, 40.70
2023-11-21T15:27:00, 26.10, 40.50
2023-11-21T15:28:00, 26.00, 40.70
2023-11-21T15:29:00, 26.00, 40.60
2023-11-21T15:31:00, 26.00, 40.60
2023-11-21T15:32:00, 26.00, 40.60
2023-11-21T15:33:00, 26.00, 40.70
2023-11-21T15:34:00, 26.00, 40.80
2023-11-21T15:35:00, 25.90, 40.80
2023-11-21T15:36:00, 25.90, 40.90
2023-11-21T15:37:00, 25.90, 40.90
2023-11-21T15:38:00, 25.90, 41.00
2023-11-21T15:39:00, 25.90, 41.00
2023-11-21T15:40:00, 25.80, 41.10
2023-11-21T15:41:00, 25.80, 40.90
2023-11-21T15:42:00, 25.70, 41.10
2023-11-21T15:43:00, 25.70, 41.30
2023-11-21T15:44:00, 25.60, 41.30
2023-11-21T15:45:00, 25.60, 41.40
2023-11-21T15:46:00, 25.60, 41.40
2023-11-21T15:47:00, 25.50, 41.50
2023-11-21T15:48:00, 25.50, 41.60
2023-11-21T15:49:00, 25.50, 41.60
2023-11-21T15:50:00, 25.40, 41.60
2023-11-21T15:51:00, 25.40, 41.70
2023-11-21T15:52:00, 25.40, 41.90
2023-11-21T15:53:00, 25.30, 41.90
2023-11-21T15:54:00, 25.30, 41.90
2023-11-21T15:55:00, 25.30, 42.00
2023-11-21T15:56:00, 25.20, 42.10
2023-11-21T15:57:00, 25.20, 42.20
2023-11-21T15:58:00, 25.10, 42.30
2023-11-21T15:59:00, 25.10, 42.30
2023-11-21T16:00:00, 25.00, 42.50
2023-11-21T16:01:00, 25.00, 42.50
2023-11-21T16:02:00, 25.00, 42.30
2023-11-21T16:03:00, 25.00, 42.50
2023-11-21T16:04:00, 24.90, 42.60
2023-11-21T16:05:00, 25.00, 42.50
2023-11-21T16:06:00, 24.90, 42.50
2023-11-21T16:07:00, 24.90, 42.50
2023-11-21T16:08:00, 24.90, 42.50
2023-11-21T16:09:00, 24.90, 42.50
2023-11-21T16:10:00, 24.90, 42.60
2023-11-21T16:11:00, 24.80, 42.60
2023-11-21T16:12:00, 24.80, 42.60
2023-11-21T16:13:00, 24.80, 42.60
2023-11-21T16:14:00, 24.70, 42.70
2023-11-21T16:15:00, 24.70, 42.70
2023-11-21T16:16:00, 24.70, 42.70
2023-11-21T16:17:00, 24.70, 42.80
2023-11-21T16:18:00, 24.60, 42.80
2023-11-21T16:19:00, 24.60, 43.00
2023-11-21T16:21:00, 24.50, 43.10
2023-11-21T16:22:00, 24.50, 43.10
2023-11-21T16:23:00, 24.50, 43.20
2023-11-21T16:24:00, 24.40, 43.40
2023-11-21T16:25:00, 24.40, 43.40
2023-11-21T16:26:00, 24.40, 43.40
